-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in UTC
Location: Latitude  12.9247   Longitude 79.1343 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 223.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI
2020,3,2,6,901.35,35.3,1.24,28.28,0.0,338.0,535.9
2020,3,2,7,891.05,35.98,1.63,26.65,0.0,371.68,545.42
2020,3,2,8,805.85,35.97,2.16,26.39,0.0,320.13,524.53
2020,3,2,9,662.97,35.4,2.82,27.29,0.0,279.1,530.8
2020,3,2,10,424.98,34.44,3.69,29.17,0.0,252.24,337.21
2020,3,2,11,184.65,32.91,4.77,32.82,0.0,149.33,132.38
2020,3,2,12,26.05,30.61,5.46,39.98,0.0,26.57,14.84
2020,3,2,13,0.0,28.5,6.08,49.41,0.0,0.0,0.0
2020,3,2,14,0.0,26.66,6.21,59.74,0.0,0.0,0.0
2020,3,2,15,0.0,25.31,5.02,67.76,0.0,0.0,0.0
2020,3,2,16,0.0,24.52,3.64,72.15,0.0,0.0,0.0
2020,3,2,17,0.0,23.94,2.45,75.32,0.0,0.0,0.0
2020,3,2,18,0.0,23.44,1.48,77.85,0.0,0.0,0.0
2020,3,2,19,0.0,23.0,1.1,79.74,0.0,0.0,0.0
2020,3,2,20,0.0,22.77,0.96,80.49,0.0,0.0,0.0
2020,3,2,21,0.0,22.45,1.0,81.77,0.0,0.0,0.0
2020,3,2,22,0.0,22.07,1.16,83.58,0.0,0.0,0.0
2020,3,2,23,0.0,21.79,1.31,84.96,0.0,0.0,0.0
2020,3,3,0,0.0,21.63,1.41,85.75,0.0,0.0,0.0
2020,3,3,1,53.9,23.3,1.75,77.38,0.0,52.18,35.92
2020,3,3,2,217.9,26.34,1.7,60.21,0.0,155.0,253.63
2020,3,3,3,454.6,29.45,1.26,44.9,0.0,250.55,411.46
2020,3,3,4,699.28,32.49,0.54,34.96,0.0,262.83,530.71
2020,3,3,5,839.78,34.85,0.77,29.59,0.0,284.12,619.1
2020,3,3,6,839.5,36.51,1.01,26.37,0.0,428.65,408.57
2020,3,3,7,827.78,37.51,1.13,24.42,0.0,428.82,397.32
2020,3,3,8,738.97,37.97,1.33,23.33,0.0,397.22,348.41
2020,3,3,9,599.78,37.42,1.79,23.75,0.0,335.6,371.5
2020,3,3,10,394.65,36.49,2.72,24.98,0.0,250.88,264.72
2020,3,3,11,167.57,34.81,3.94,27.94,0.0,159.06,89.11
2020,3,3,12,22.5,32.41,4.73,33.71,0.0,24.97,5.49
2020,3,3,13,0.0,30.21,5.71,41.16,0.0,0.0,0.0
2020,3,3,14,0.0,28.34,5.56,49.74,0.0,0.0,0.0
2020,3,3,15,0.0,26.93,4.75,57.24,0.0,0.0,0.0
2020,3,3,16,0.0,26.0,3.47,62.34,0.0,0.0,0.0
2020,3,3,17,0.0,25.4,2.64,65.51,0.0,0.0,0.0
2020,3,3,18,0.0,24.99,2.34,67.35,0.0,0.0,0.0
2020,3,3,19,0.0,24.64,2.14,68.68,0.0,0.0,0.0
2020,3,3,20,0.0,24.25,1.76,70.25,0.0,0.0,0.0
2020,3,3,21,0.0,23.81,1.56,72.27,0.0,0.0,0.0
2020,3,3,22,0.0,23.48,1.57,74.1,0.0,0.0,0.0
2020,3,3,23,0.0,23.1,1.65,76.34,0.0,0.0,0.0
2020,3,4,0,0.0,22.51,1.82,79.98,0.0,0.0,0.0
2020,3,4,1,33.78,24.31,2.41,72.74,0.0,29.9,9.99
2020,3,4,2,166.32,27.37,3.14,57.9,0.0,134.08,49.96
2020,3,4,3,313.8,30.45,3.17,43.91,0.0,182.69,73.09
2020,3,4,4,606.55,33.04,3.14,35.08,0.0,348.85,297.37
2020,3,4,5,748.58,35.03,3.03,30.2,0.0,439.66,341.26
2020,3,4,6,856.1,36.35,2.83,27.78,0.0,385.1,451.78
2020,3,4,7,830.3,37.18,2.63,26.55,0.0,425.71,373.77
2020,3,4,8,742.42,37.37,2.48,26.25,0.0,400.76,354.14
2020,3,4,9,584.75,37.21,2.41,26.31,0.0,391.15,287.14
2020,3,4,10,418.65,36.31,2.73,27.44,0.0,257.86,316.81
2020,3,4,11,197.4,34.87,3.61,29.9,0.0,135.58,194.12
2020,3,4,12,28.55,32.32,4.19,36.14,0.0,31.02,16.87
2020,3,4,13,0.0,30.12,5.65,43.81,0.0,0.0,0.0
2020,3,4,14,0.0,28.03,5.96,53.45,0.0,0.0,0.0
2020,3,4,15,0.0,26.3,5.24,63.27,0.0,0.0,0.0
2020,3,4,16,0.0,25.27,4.05,70.34,0.0,0.0,0.0
2020,3,4,17,0.0,24.69,3.13,74.62,0.0,0.0,0.0
2020,3,4,18,0.0,24.25,2.5,77.76,0.0,0.0,0.0
2020,3,4,19,0.0,23.97,2.16,79.96,0.0,0.0,0.0
2020,3,4,20,0.0,23.61,1.77,82.35,0.0,0.0,0.0
2020,3,4,21,0.0,23.12,1.53,85.28,0.0,0.0,0.0
2020,3,4,22,0.0,22.63,1.53,88.24,0.0,0.0,0.0
2020,3,4,23,0.0,22.11,1.63,91.35,0.0,0.0,0.0
2020,3,5,0,0.0,21.78,1.65,93.46,0.0,0.0,0.0
2020,3,5,1,38.5,23.54,2.15,83.87,0.0,40.07,10.39
2020,3,5,2,149.02,26.69,3.15,64.16,0.0,116.43,50.26
2020,3,5,3,305.83,29.75,3.69,46.68,0.03,211.8,31.87
2020,3,5,4,485.08,32.38,4.1,35.38,0.51,276.85,64.29
2020,3,5,5,638.88,34.38,4.36,29.93,1.1,345.78,138.27
2020,3,5,6,811.45,35.64,4.58,27.95,2.16,400.94,312.9
2020,3,5,7,838.7,36.38,4.86,27.26,1.91,466.2,371.16
2020,3,5,8,731.9,36.53,5.16,27.46,2.05,388.72,325.56
2020,3,5,9,620.3,36.1,5.42,28.51,0.96,321.84,386.36
2020,3,5,10,435.75,34.97,5.77,30.8,0.35,208.66,352.79
2020,3,5,11,212.6,33.17,6.21,35.02,0.06,115.42,282.69
2020,3,5,12,32.62,30.67,6.48,43.16,0.01,25.86,48.04
2020,3,5,13,0.0,28.34,6.43,54.22,0.01,0.0,0.0
2020,3,5,14,0.0,26.6,6.42,65.5,0.0,0.0,0.0
2020,3,5,15,0.0,25.54,5.25,73.31,0.0,0.0,0.0
2020,3,5,16,0.0,24.92,3.88,78.0,0.0,0.0,0.0
2020,3,5,17,0.0,24.4,2.7,81.77,0.0,0.0,0.0
2020,3,5,18,0.0,23.87,1.78,85.33,0.0,0.0,0.0
2020,3,5,19,0.0,23.37,1.45,88.64,0.0,0.0,0.0
2020,3,5,20,0.0,23.01,1.32,90.95,0.0,0.0,0.0
2020,3,5,21,0.0,22.82,1.18,92.16,0.0,0.0,0.0
2020,3,5,22,0.0,22.75,1.08,92.62,0.13,0.0,0.0
2020,3,5,23,0.0,22.67,1.1,93.18,0.0,0.0,0.0
2020,3,6,0,0.0,22.53,1.17,94.1,0.05,0.0,0.0
2020,3,6,1,44.22,23.93,1.99,86.45,0.8,42.74,20.03
2020,3,6,2,157.5,26.33,2.9,72.08,0.79,112.64,101.83
2020,3,6,3,313.23,29.14,3.34,56.3,0.01,218.87,52.17
2020,3,6,4,528.9,31.89,3.68,43.98,0.0,321.08,79.43
2020,3,6,5,607.3,34.01,4.14,36.6,0.04,432.71,87.31
2020,3,6,6,704.75,35.4,4.73,32.9,0.14,384.67,132.4
2020,3,6,7,686.0,36.04,5.31,31.88,0.23,333.83,294.33
2020,3,6,8,614.35,35.53,5.87,33.37,0.37,386.68,123.99
2020,3,6,9,507.35,34.67,6.35,35.91,0.57,310.66,176.69
2020,3,6,10,342.08,33.12,6.77,40.23,0.65,268.74,145.89
2020,3,6,11,156.9,31.36,6.98,45.58,0.99,134.14,73.01
2020,3,6,12,25.3,29.19,6.53,53.15,1.47,25.75,7.54
2020,3,6,13,0.0,27.39,5.55,61.58,1.55,0.0,0.0
2020,3,6,14,0.0,26.18,4.89,68.7,0.71,0.0,0.0
2020,3,6,15,0.0,25.38,4.15,74.24,0.19,0.0,0.0
2020,3,6,16,0.0,24.81,3.2,78.27,0.12,0.0,0.0
2020,3,6,17,0.0,24.23,2.37,81.81,0.09,0.0,0.0
2020,3,6,18,0.0,23.67,1.88,85.13,0.24,0.0,0.0
2020,3,6,19,0.0,23.43,1.84,86.98,1.26,0.0,0.0
2020,3,6,20,0.0,23.27,1.89,88.42,2.25,0.0,0.0
2020,3,6,21,0.0,23.03,1.73,90.4,2.59,0.0,0.0
2020,3,6,22,0.0,22.99,2.09,91.23,3.17,0.0,0.0
2020,3,6,23,0.0,22.87,2.45,92.45,2.64,0.0,0.0
2020,3,7,0,0.0,22.74,2.51,93.43,2.72,0.0,0.0
2020,3,7,1,37.67,23.62,3.25,89.32,4.06,41.4,5.32
2020,3,7,2,148.38,25.55,4.21,76.95,2.18,115.68,33.37
2020,3,7,3,294.58,28.13,4.72,61.98,0.0,210.27,23.0
2020,3,7,4,463.73,30.62,4.92,51.95,0.0,285.56,36.87
2020,3,7,5,558.38,32.56,5.18,45.6,0.0,322.27,134.58
2020,3,7,6,760.62,33.96,5.44,41.23,0.0,377.59,197.77
2020,3,7,7,775.8,34.92,5.62,38.45,0.0,430.44,222.09
2020,3,7,8,725.7,35.28,5.69,37.16,0.0,369.73,270.64
2020,3,7,9,611.8,34.89,5.65,37.78,0.0,336.69,333.71
2020,3,7,10,400.73,33.44,5.73,41.55,0.0,240.04,272.22
2020,3,7,11,195.9,31.66,5.76,47.27,0.0,127.24,185.72
2020,3,7,12,27.7,29.66,5.35,54.68,0.0,31.09,16.88
2020,3,7,13,0.0,28.19,4.99,61.35,0.0,0.0,0.0
2020,3,7,14,0.0,27.19,4.52,66.49,0.0,0.0,0.0
2020,3,7,15,0.0,26.45,3.89,70.52,0.0,0.0,0.0
2020,3,7,16,0.0,25.81,3.28,74.1,0.0,0.0,0.0
2020,3,7,17,0.0,25.24,2.83,77.4,0.0,0.0,0.0
2020,3,7,18,0.0,24.79,2.56,80.15,0.0,0.0,0.0
2020,3,7,19,0.0,24.42,2.44,82.53,0.0,0.0,0.0
2020,3,7,20,0.0,24.15,2.45,84.53,0.0,0.0,0.0
2020,3,7,21,0.0,23.92,2.11,86.3,0.0,0.0,0.0
2020,3,7,22,0.0,23.73,1.77,87.83,0.0,0.0,0.0
2020,3,7,23,0.0,23.56,1.53,89.22,0.0,0.0,0.0
2020,3,8,0,0.0,23.4,1.26,90.48,0.0,0.0,0.0
2020,3,8,1,41.4,24.52,1.99,84.27,0.0,42.22,17.21
2020,3,8,2,198.57,26.85,2.42,71.33,0.0,157.09,130.34
2020,3,8,3,367.77,29.38,2.38,59.94,0.0,236.01,144.83
2020,3,8,4,610.25,31.85,2.36,50.83,0.0,288.73,353.18
2020,3,8,5,739.7,33.88,2.53,44.21,0.0,397.95,290.74
2020,3,8,6,917.3,35.35,2.87,39.61,0.0,269.86,617.44
2020,3,8,7,870.55,36.15,3.27,36.9,0.0,365.41,461.88
2020,3,8,8,787.47,36.34,3.63,35.58,0.0,284.84,511.03
2020,3,8,9,660.3,35.92,4.09,35.75,0.0,215.43,548.47
2020,3,8,10,481.95,34.61,4.72,38.4,0.0,169.68,552.03
2020,3,8,11,233.77,33.0,5.31,42.58,0.0,111.28,378.88
2020,3,8,12,33.85,31.02,5.49,48.7,0.0,32.59,62.81
2020,3,8,13,0.0,29.24,5.61,55.44,0.0,0.0,0.0
2020,3,8,14,0.0,27.78,5.54,61.53,0.0,0.0,0.0
2020,3,8,15,0.0,26.63,4.85,66.54,0.0,0.0,0.0
2020,3,8,16,0.0,25.83,3.89,70.24,0.0,0.0,0.0
2020,3,8,17,0.0,25.25,3.11,72.88,0.0,0.0,0.0
2020,3,8,18,0.0,24.73,2.41,75.32,0.0,0.0,0.0
2020,3,8,19,0.0,24.22,1.85,77.74,0.0,0.0,0.0
2020,3,8,20,0.0,23.71,1.5,80.42,0.0,0.0,0.0
2020,3,8,21,0.0,23.25,1.44,83.1,0.0,0.0,0.0
2020,3,8,22,0.0,22.91,1.48,85.51,0.0,0.0,0.0
2020,3,8,23,0.0,22.64,1.56,87.64,0.0,0.0,0.0
2020,3,9,0,0.0,22.46,1.67,89.25,0.0,0.0,0.0
2020,3,9,1,72.15,24.23,2.54,80.42,0.0,62.01,104.99
2020,3,9,2,261.25,26.85,2.99,66.46,0.0,165.14,225.3
2020,3,9,3,459.27,29.56,2.84,53.5,0.0,263.79,294.94
2020,3,9,4,609.28,32.41,2.54,42.87,0.0,310.94,246.58
2020,3,9,5,763.45,34.78,2.52,35.72,0.0,337.24,389.95
2020,3,9,6,929.67,36.38,2.8,31.35,0.0,284.58,607.83
2020,3,9,7,951.55,37.33,3.23,28.72,0.0,247.15,711.28
2020,3,9,8,844.08,37.62,3.77,27.57,0.0,229.7,645.07
2020,3,9,9,711.38,37.08,4.41,27.88,0.0,273.86,644.96
2020,3,9,10,498.12,35.75,5.17,29.71,0.0,135.11,619.06
2020,3,9,11,253.1,33.79,6.02,33.55,0.0,101.37,441.1
2020,3,9,12,39.83,31.12,6.53,40.93,0.0,27.51,132.92
2020,3,9,13,0.0,28.61,6.57,51.24,0.0,0.0,0.0
2020,3,9,14,0.0,26.64,6.13,61.86,0.0,0.0,0.0
2020,3,9,15,0.0,25.49,4.69,69.52,0.0,0.0,0.0
2020,3,9,16,0.0,24.85,3.29,74.48,0.0,0.0,0.0
2020,3,9,17,0.0,24.31,2.4,78.2,0.0,0.0,0.0
2020,3,9,18,0.0,23.83,1.8,81.17,0.0,0.0,0.0
2020,3,9,19,0.0,23.33,1.27,83.91,0.0,0.0,0.0
2020,3,9,20,0.0,22.85,1.37,86.37,0.0,0.0,0.0
2020,3,9,21,0.0,22.48,1.96,88.42,0.0,0.0,0.0
2020,3,9,22,0.0,22.54,2.86,88.37,0.0,0.0,0.0
2020,3,9,23,0.0,22.63,3.28,88.28,0.0,0.0,0.0
2020,3,10,0,0.0,22.62,3.09,88.59,0.0,0.0,0.0
2020,3,10,1,73.43,23.71,3.68,81.9,0.0,54.99,113.04
2020,3,10,2,265.7,26.14,3.91,66.17,0.0,165.59,254.12
2020,3,10,3,476.73,28.72,3.48,52.16,0.0,243.46,372.67
2020,3,10,4,731.38,31.66,2.94,39.47,0.0,267.3,533.7
2020,3,10,5,896.35,34.28,2.4,30.62,0.0,237.72,692.95
2020,3,10,6,1000.83,36.28,2.12,25.95,0.0,166.85,805.15
2020,3,10,7,990.58,37.58,2.23,23.99,0.0,144.57,853.55
2020,3,10,8,898.2,38.19,2.66,23.36,0.0,171.86,757.32
2020,3,10,9,734.4,38.06,3.28,23.69,0.0,171.75,736.32
2020,3,10,10,515.17,37.12,4.18,25.2,0.0,129.22,660.64
2020,3,10,11,267.12,35.25,5.29,28.8,0.0,91.85,512.99
2020,3,10,12,43.15,32.21,6.19,36.81,0.0,26.58,194.83
2020,3,10,13,0.0,29.35,6.94,48.23,0.0,0.0,0.0
2020,3,10,14,0.0,27.24,6.62,59.42,0.0,0.0,0.0
2020,3,10,15,0.0,25.88,5.49,67.06,0.0,0.0,0.0
2020,3,10,16,0.0,25.07,4.26,71.42,0.0,0.0,0.0
2020,3,10,17,0.0,24.44,3.26,74.81,0.0,0.0,0.0
2020,3,10,18,0.0,23.77,2.35,78.52,0.0,0.0,0.0
2020,3,10,19,0.0,23.07,1.71,82.46,0.0,0.0,0.0
2020,3,10,20,0.0,22.41,1.53,86.29,0.0,0.0,0.0
2020,3,10,21,0.0,21.82,1.55,90.02,0.0,0.0,0.0
2020,3,10,22,0.0,21.57,1.54,91.97,0.0,0.0,0.0
2020,3,10,23,0.0,21.44,1.57,93.13,0.0,0.0,0.0
2020,3,11,0,0.0,21.35,1.54,93.97,0.0,0.0,0.0
2020,3,11,1,70.35,23.06,2.8,83.5,0.0,50.11,153.46
2020,3,11,2,216.05,25.71,3.2,66.17,0.0,106.13,363.8
2020,3,11,3,465.17,28.55,3.2,50.8,0.0,263.2,176.55
2020,3,11,4,708.17,31.33,3.13,39.0,0.0,372.72,349.11
2020,3,11,5,866.08,33.85,3.06,30.45,0.0,313.69,540.39
2020,3,11,6,884.0,35.85,3.07,25.23,0.0,250.32,618.15
2020,3,11,7,929.85,37.12,3.21,23.1,0.0,220.51,716.2
2020,3,11,8,889.05,37.64,3.43,22.74,0.0,198.44,751.3
2020,3,11,9,718.2,37.46,3.73,23.23,0.0,236.3,627.46
2020,3,11,10,489.12,36.53,4.26,24.64,0.0,206.64,452.68
2020,3,11,11,237.65,34.82,4.76,27.64,0.0,128.44,330.72
2020,3,11,12,33.72,31.93,4.73,34.5,0.0,33.67,33.9
2020,3,11,13,0.0,29.33,5.54,43.89,0.0,0.0,0.0
2020,3,11,14,0.0,27.38,5.45,53.88,0.0,0.0,0.0
2020,3,11,15,0.0,25.87,4.68,63.2,0.0,0.0,0.0
2020,3,11,16,0.0,24.77,3.84,70.64,0.0,0.0,0.0
2020,3,11,17,0.0,23.96,2.82,76.2,0.0,0.0,0.0
2020,3,11,18,0.0,23.23,1.86,80.97,0.0,0.0,0.0
2020,3,11,19,0.0,22.55,1.38,85.41,0.0,0.0,0.0
2020,3,11,20,0.0,22.0,1.31,89.21,0.0,0.0,0.0
2020,3,11,21,0.0,21.56,1.33,92.29,0.0,0.0,0.0
2020,3,11,22,0.0,21.28,1.42,94.52,0.0,0.0,0.0
2020,3,11,23,0.0,21.03,1.56,96.42,0.0,0.0,0.0
2020,3,12,0,0.0,20.81,1.68,97.96,0.0,0.0,0.0
2020,3,12,1,64.88,22.9,2.64,85.76,0.0,52.48,65.27
2020,3,12,2,221.38,25.95,3.03,67.98,0.0,127.73,267.31
2020,3,12,3,427.95,29.17,3.12,51.47,0.0,237.8,225.55
2020,3,12,4,710.83,32.36,3.15,37.51,0.0,241.54,543.98
2020,3,12,5,885.25,34.79,3.2,29.04,0.0,314.16,546.91
2020,3,12,6,955.2,36.5,3.29,24.13,0.0,293.57,617.34
2020,3,12,7,936.33,37.56,3.48,21.39,0.0,307.87,596.5
2020,3,12,8,863.45,37.96,3.79,20.19,0.0,253.54,627.95
2020,3,12,9,698.15,37.66,4.24,19.98,0.0,267.55,568.34
2020,3,12,10,493.38,36.67,4.77,20.65,0.0,199.7,549.89
2020,3,12,11,251.6,34.86,5.29,22.74,0.0,97.26,419.57
2020,3,12,12,41.22,31.69,5.02,28.56,0.0,33.34,110.13
2020,3,12,13,0.0,28.9,5.46,36.85,0.0,0.0,0.0
2020,3,12,14,0.0,26.95,4.92,46.14,0.0,0.0,0.0
2020,3,12,15,0.0,25.37,3.93,56.21,0.0,0.0,0.0
2020,3,12,16,0.0,24.15,3.03,65.73,0.0,0.0,0.0
2020,3,12,17,0.0,23.12,2.28,74.39,0.0,0.0,0.0
2020,3,12,18,0.0,22.23,1.88,82.37,0.0,0.0,0.0
2020,3,12,19,0.0,21.52,1.68,89.05,0.0,0.0,0.0
2020,3,12,20,0.0,21.06,1.45,93.85,0.0,0.0,0.0
2020,3,12,21,0.0,20.9,1.22,96.26,0.0,0.0,0.0
2020,3,12,22,0.0,20.68,1.21,98.3,0.0,0.0,0.0
2020,3,12,23,0.0,20.39,1.37,100.0,0.0,0.0,0.0
2020,3,13,0,0.0,20.12,1.58,100.0,0.0,0.0,0.0
2020,3,13,1,86.47,22.45,2.01,87.19,0.0,60.37,141.91
2020,3,13,2,316.65,26.41,1.88,65.22,0.0,117.06,514.43
2020,3,13,3,563.58,30.12,3.2,46.65,0.0,190.38,579.98
2020,3,13,4,766.78,32.84,4.01,36.98,0.0,220.03,704.26
2020,3,13,5,929.12,34.89,4.47,30.99,0.0,204.29,767.75
2020,3,13,6,1000.88,36.38,4.92,26.86,0.0,187.6,740.72
2020,3,13,7,981.38,37.26,5.39,24.28,0.0,250.11,727.87
2020,3,13,8,894.3,37.41,5.84,23.2,0.0,189.83,757.88
2020,3,13,9,727.7,36.88,6.1,23.47,0.0,168.2,713.95
2020,3,13,10,505.55,35.67,6.21,24.94,0.0,155.28,580.44
2020,3,13,11,254.27,33.77,6.14,28.14,0.0,100.88,442.82
2020,3,13,12,40.45,30.91,5.17,35.31,0.0,28.53,125.37
2020,3,13,13,0.0,28.44,4.71,45.13,0.0,0.0,0.0
2020,3,13,14,0.0,26.84,4.1,54.74,0.0,0.0,0.0
2020,3,13,15,0.0,25.51,3.25,64.04,0.0,0.0,0.0
2020,3,13,16,0.0,24.4,2.56,72.53,0.0,0.0,0.0
2020,3,13,17,0.0,23.48,2.09,79.92,0.0,0.0,0.0
2020,3,13,18,0.0,22.69,1.82,86.37,0.0,0.0,0.0
2020,3,13,19,0.0,22.1,1.65,91.26,0.0,0.0,0.0
2020,3,13,20,0.0,21.7,1.5,94.77,0.0,0.0,0.0
2020,3,13,21,0.0,21.43,1.35,97.23,0.0,0.0,0.0
2020,3,13,22,0.0,21.34,1.19,98.26,0.0,0.0,0.0
2020,3,13,23,0.0,21.47,0.94,97.7,0.0,0.0,0.0
2020,3,14,0,0.0,21.56,0.69,97.36,0.0,0.0,0.0
2020,3,14,1,84.0,23.33,0.84,87.39,0.0,59.88,91.36
2020,3,14,2,295.77,26.49,1.81,68.33,0.0,155.23,323.87
2020,3,14,3,516.8,29.88,2.6,49.48,0.0,221.05,420.77
2020,3,14,4,780.9,32.8,3.2,37.83,0.0,172.88,731.11
2020,3,14,5,924.95,35.11,3.68,30.8,0.0,225.29,746.84
2020,3,14,6,992.28,36.71,4.25,26.75,0.0,201.08,719.7
2020,3,14,7,975.78,37.56,4.93,24.68,0.0,249.61,694.37
2020,3,14,8,869.12,37.64,5.62,24.43,0.0,259.35,630.56
2020,3,14,9,715.9,36.98,6.07,25.65,0.0,219.71,646.26
2020,3,14,10,498.67,35.64,6.29,28.08,0.0,157.05,607.94
2020,3,14,11,253.88,33.61,6.35,32.72,0.0,106.86,422.25
2020,3,14,12,40.22,30.81,5.9,41.38,0.0,28.34,124.64
2020,3,14,13,0.0,28.44,5.32,52.7,0.0,0.0,0.0
2020,3,14,14,0.0,26.83,4.81,63.75,0.0,0.0,0.0
2020,3,14,15,0.0,25.56,4.39,74.1,0.0,0.0,0.0
2020,3,14,16,0.0,24.63,3.56,81.57,0.0,0.0,0.0
2020,3,14,17,0.0,23.95,3.13,86.64,0.0,0.0,0.0
2020,3,14,18,0.0,23.48,2.91,89.67,0.0,0.0,0.0
2020,3,14,19,0.0,23.11,2.67,91.4,0.0,0.0,0.0
2020,3,14,20,0.0,22.86,2.33,91.99,0.0,0.0,0.0
2020,3,14,21,0.0,22.56,1.93,92.73,0.0,0.0,0.0
2020,3,14,22,0.0,22.2,1.56,93.62,0.0,0.0,0.0
2020,3,14,23,0.0,22.03,1.43,93.17,0.0,0.0,0.0
2020,3,15,0,0.0,21.95,1.35,92.75,0.0,0.0,0.0
2020,3,15,1,96.43,23.75,1.76,81.97,0.0,52.96,241.39
2020,3,15,2,336.77,26.2,2.2,67.64,0.0,134.16,514.83
2020,3,15,3,582.0,28.99,2.66,54.29,0.0,193.1,587.54
2020,3,15,4,759.75,31.75,3.41,43.19,0.0,235.3,617.69
2020,3,15,5,892.67,34.24,3.99,34.31,0.0,301.67,565.47
2020,3,15,6,962.78,36.01,4.38,29.26,0.0,313.39,602.08
2020,3,15,7,954.12,36.97,4.91,26.95,0.0,282.72,639.05
2020,3,15,8,869.08,37.16,5.42,26.49,0.0,270.65,599.01
2020,3,15,9,708.6,36.65,5.84,27.25,0.0,224.71,632.96
2020,3,15,10,496.15,35.36,6.24,29.77,0.0,165.05,565.75
2020,3,15,11,247.62,33.27,6.38,34.92,0.0,97.09,460.03
2020,3,15,12,38.58,30.48,6.01,43.79,0.0,27.12,99.71
2020,3,15,13,0.0,28.24,5.38,54.16,0.0,0.0,0.0
2020,3,15,14,0.0,26.66,5.25,63.97,0.0,0.0,0.0
2020,3,15,15,0.0,25.54,4.52,71.89,0.0,0.0,0.0
2020,3,15,16,0.0,24.77,3.6,77.64,0.0,0.0,0.0
2020,3,15,17,0.0,24.18,2.88,81.99,0.0,0.0,0.0
2020,3,15,18,0.0,23.76,2.58,84.96,0.0,0.0,0.0
2020,3,15,19,0.0,23.46,2.4,86.78,0.0,0.0,0.0
2020,3,15,20,0.0,23.21,2.05,88.2,0.0,0.0,0.0
2020,3,15,21,0.0,22.95,1.61,89.51,0.0,0.0,0.0
2020,3,15,22,0.0,22.65,1.13,91.05,0.0,0.0,0.0
2020,3,15,23,0.0,22.41,0.98,92.15,0.0,0.0,0.0
2020,3,16,0,0.0,22.3,0.87,92.55,0.0,0.0,0.0
2020,3,16,1,83.32,24.09,1.41,82.0,0.0,65.93,87.61
2020,3,16,2,255.5,27.04,2.37,65.51,0.0,165.21,190.35
2020,3,16,3,454.27,30.06,2.73,50.74,0.0,287.49,93.26
2020,3,16,4,622.22,33.11,3.05,38.35,0.0,389.58,48.77
2020,3,16,5,765.7,35.47,3.23,31.67,0.0,342.75,345.39
2020,3,16,6,845.38,37.12,3.47,27.86,0.0,469.58,179.95
2020,3,16,7,885.05,38.13,3.93,25.75,0.0,377.72,412.14
2020,3,16,8,789.22,38.42,4.53,25.09,0.0,290.28,512.77
2020,3,16,9,692.35,37.96,5.26,25.83,0.0,274.89,498.92
2020,3,16,10,487.27,36.75,5.98,27.98,0.0,178.17,493.26
2020,3,16,11,244.15,34.75,6.44,32.15,0.0,103.81,387.54
2020,3,16,12,37.95,32.05,6.17,39.1,0.0,32.31,61.15
2020,3,16,13,0.0,29.71,5.3,47.49,0.0,0.0,0.0
2020,3,16,14,0.0,28.09,4.56,55.33,0.0,0.0,0.0
2020,3,16,15,0.0,26.79,3.86,62.85,0.0,0.0,0.0
2020,3,16,16,0.0,25.76,2.98,69.36,0.0,0.0,0.0
2020,3,16,17,0.0,24.91,2.25,74.96,0.0,0.0,0.0
2020,3,16,18,0.0,24.1,1.7,80.27,0.0,0.0,0.0
2020,3,16,19,0.0,23.4,1.48,85.1,0.0,0.0,0.0
2020,3,16,20,0.0,22.83,1.36,89.15,0.0,0.0,0.0
2020,3,16,21,0.0,22.42,1.18,92.35,0.0,0.0,0.0
2020,3,16,22,0.0,22.21,0.87,94.29,0.0,0.0,0.0
2020,3,16,23,0.0,22.08,0.54,95.49,0.0,0.0,0.0
2020,3,17,0,0.0,22.07,0.33,95.63,0.0,0.0,0.0
2020,3,17,1,93.9,23.61,0.83,86.56,0.0,64.0,179.94
2020,3,17,2,272.23,26.63,2.08,67.4,0.0,134.51,378.17
2020,3,17,3,450.15,30.23,3.01,46.56,0.0,216.05,461.03
2020,3,17,4,745.67,33.31,3.77,33.62,0.0,319.24,467.91
2020,3,17,5,922.6,35.57,4.4,27.11,0.0,224.24,728.73
2020,3,17,6,980.17,37.12,4.96,23.61,0.0,240.25,725.31
2020,3,17,7,970.95,37.96,5.39,21.8,0.0,223.37,833.91
